,"k:50,nchains:50,depth:10","k:50,nchains:50,depth:20","k:50,nchains:100,depth:10","k:50,nchains:100,depth:20","k:100,nchains:50,depth:10","k:100,nchains:50,depth:20","k:100,nchains:100,depth:10","k:100,nchains:100,depth:20"
3176,-12.52179796247767,-12.073447362344773,-11.993436562024975,-12.223792601152217,-12.225298504809302,-12.177868820875274,-12.413857880689585,-12.039495155312418
3177,-12.765538097881336,-12.619913050569833,-12.554184273271485,-12.530040594883904,-12.711797649999244,-12.598589056811,-12.682735943353515,-12.499661950691577
3178,-13.87559726788872,-13.860913496415941,-13.877474159641697,-13.963149110149402,-13.877210058241532,-13.831874652931948,-13.784917758895542,-13.871737536373805
3179,-11.671575331066533,-11.702969593393597,-11.492795369866373,-11.44598060535367,-11.822883963939592,-11.629754486846073,-11.576107880732822,-11.687463499159929
3180,-13.037922537020009,-13.039644958077677,-12.65923961498536,-12.79980150268239,-12.678553751998576,-12.656335125101961,-12.756035911872631,-12.42448996428493
3181,-12.62991650705487,-11.957928371811645,-12.528941000858847,-12.35266026884595,-12.32072032984054,-12.400053692097046,-12.268998213360092,-12.411897899750743
3182,-12.478157015887927,-12.325662657236226,-12.316991653356823,-12.101144926924187,-12.080822495045904,-12.25251031231881,-12.077354443636581,-12.07578220420678
3183,-12.247439757537776,-12.563433856081382,-12.10689830200339,-12.429572276486658,-12.256181758499801,-11.816750852554389,-12.00062393845123,-12.082081493171904
3184,-13.353734255250103,-13.298954233193326,-13.325335095992903,-13.413175637585635,-13.11967406765247,-13.203387079603578,-13.239410860798637,-13.217677237551703
3185,-12.649526540962494,-12.497537098805285,-12.807122387925993,-12.710925355645784,-12.481000257911546,-13.030052124407185,-12.778072201513933,-12.69039033246326
3186,-13.934841897844903,-13.867095373177369,-13.879924188162681,-13.955075560928824,-13.866486244240662,-13.841623762110325,-13.79943303479497,-13.88026488462942
3187,-13.679858814448544,-13.565968840528715,-13.506079527965447,-13.66189290150882,-13.62784743460672,-13.621376792499776,-13.531116308334006,-13.584470472026442
3188,-12.890300154637933,-13.162273218592452,-12.975474490331482,-13.229786427572002,-13.085320502345802,-13.246636654889315,-12.933821002774788,-12.999379977132822
3189,-13.265499411448882,-12.62025741565739,-13.001250796629398,-12.933077065478027,-12.860967246492011,-12.897392910271313,-12.880459884076988,-12.973101154830017
3190,-13.436957017569444,-13.395469503036988,-13.37962718262892,-13.522091202904397,-13.516851468975538,-13.351082502920269,-13.44635165221027,-13.290370245361707
3191,-13.134739330803662,-13.155395595559133,-13.063070374955318,-12.915537145645073,-12.83941364706086,-12.877336906986475,-13.076358139333424,-12.61442027252827
3192,-13.917237983266041,-13.9091899644446,-13.881568276240692,-13.963149110149402,-13.877210058241532,-13.865136802250907,-13.781381818104032,-13.88026488462942
3193,-13.934841897844903,-13.867095373177369,-13.879924188162681,-13.963149110149402,-13.877210058241532,-13.841623762110325,-13.79943303479497,-13.88026488462942
3194,-10.455407551471234,-10.931748986289463,-10.89918903526265,-10.559074885408034,-11.38937882598668,-11.527233943150884,-10.898099224256896,-10.693274886070164
3195,-13.072611848603309,-13.01240950443738,-13.064081734032984,-12.952690116947482,-13.136079895928365,-13.12013399585036,-13.081814668272953,-12.963043806112099
3196,-12.41900066570369,-12.579058407716744,-12.762322745911085,-12.712088383085739,-12.80958358373874,-12.216975681036882,-12.986990823957543,-12.24899631936893
3197,-13.307254665135765,-12.660513725908627,-12.985274372204577,-12.901802633824062,-12.904884245754168,-12.913338855125332,-12.864230891818766,-12.886030306797416
3198,-13.574287082220645,-13.565968840528715,-13.501836943073101,-13.66189290150882,-13.602940119451905,-13.621376792499776,-13.497934794292586,-13.59355108981648
3199,-13.934841897844903,-13.867095373177369,-13.879924188162681,-13.963149110149402,-13.877210058241532,-13.841623762110325,-13.79943303479497,-13.88026488462942
3200,-13.403236020691523,-13.335717753478635,-13.2623253946304,-13.300524075007054,-13.31828612131625,-13.239066758242876,-13.301126268368549,-13.129448651285967
3201,-13.934841897844903,-13.867095373177369,-13.881568276240692,-13.963149110149402,-13.877210058241532,-13.841623762110325,-13.79943303479497,-13.88026488462942
3202,-13.401519823016853,-13.340117891878892,-13.270914789050545,-13.335255228267798,-13.31828612131625,-13.267143786304985,-13.30771579353474,-13.132911406976694
3203,-13.223072516993188,-12.678426122967542,-13.009041180382864,-13.051601415404694,-13.067135130536759,-12.846675997589834,-12.803216507540263,-12.958802074760925
3204,-12.56908367829093,-12.634690814024147,-12.420456522273014,-12.559644564894029,-12.675989216091622,-12.409024358427766,-12.731576913207626,-12.494834234975526
3205,-11.370062457054775,-11.775048935658095,-11.59576914923738,-11.2515539147086,-11.33096064711282,-11.150851798635937,-11.104025940437971,-11.446810624640896
3206,-13.934841897844903,-13.867095373177369,-13.881568276240692,-13.963149110149402,-13.877210058241532,-13.865136802250907,-13.79943303479497,-13.88026488462942
3207,-13.116650935076326,-13.211995743659413,-13.216781893027422,-13.297216677840927,-13.250759159707108,-13.305334743781275,-13.298151526798392,-13.247361344090818
3208,-13.134739330803662,-13.155395595559133,-13.063048680288961,-12.901301912738909,-12.83941364706086,-12.779007374097718,-13.099344060688217,-12.672331758471413
3209,-13.205543082147601,-12.892527202753492,-13.28212772828634,-13.191629875741754,-13.273075504514804,-13.496018988473947,-13.218888134425624,-13.159555002764494
3210,-13.063253488259415,-12.88242018126526,-12.86221033851458,-13.091459318860384,-12.822946171489855,-12.604967036466162,-13.183558540060387,-12.949858163201057
3211,-13.134739330803662,-13.155395595559133,-13.063048680288961,-12.915537145645073,-12.870146773138954,-12.877336906986475,-13.075971806549042,-12.672331758471413
3212,-13.072611848603309,-13.01240950443738,-13.064081734032984,-12.949985598173516,-13.150618501380679,-13.12013399585036,-13.081814668272953,-12.963043806112099
3213,-13.401519823016853,-13.340117891878892,-13.270914789050545,-13.335255228267798,-13.31828612131625,-13.267143786304985,-13.30771579353474,-13.132911406976694
3214,-13.295192141638386,-12.564777298015274,-13.041897259995926,-12.87882814625499,-12.609450055488516,-12.84030765114251,-12.862939482516976,-13.030639953688835
3215,-13.87559726788872,-13.743302753277016,-13.868918026898687,-13.948327143587028,-13.877210058241532,-13.878036620808025,-13.68373299140251,-13.85352077557827
3216,-12.403786733042825,-12.393206687374192,-12.562233891249791,-12.646835952669473,-12.630036376240243,-12.883097748734512,-12.64607070366553,-12.492676825449006
3217,-13.87559726788872,-13.903008087683173,-13.84573974265877,-13.959935800208576,-13.848844106436072,-13.823588729047817,-13.797880265212934,-13.88026488462942
3218,-12.783556146205546,-12.955080966041905,-12.924585911425808,-13.091686965899143,-13.12756670958409,-13.082573181053851,-13.0028803159018,-12.854542389155675
3219,-13.401519823016853,-13.340117891878892,-13.270914789050545,-13.335255228267798,-13.31828612131625,-13.267143786304985,-13.303905477382418,-13.132911406976694
3220,-12.725194476406411,-12.188099401902141,-12.287426896333672,-12.564892093758697,-12.394647203602565,-12.326473922368814,-12.630040244713541,-12.523152898815232
3221,-13.934841897844903,-13.9091899644446,-13.879924188162681,-13.963149110149402,-13.877210058241532,-13.841623762110325,-13.802968975586479,-13.88026488462942
3222,-13.348749926206827,-13.364870467860497,-13.212450719753493,-13.48334168237584,-13.394210754205092,-13.27879769131713,-13.2524571545407,-13.348555714729596
3223,-13.466008956240978,-13.346691197354552,-13.394439706618648,-13.506712083778826,-13.474840003974254,-13.35603615849213,-13.495270773647478,-13.344125716076526
3224,-13.401519823016853,-13.340117891878892,-13.270914789050545,-13.335255228267798,-13.31828612131625,-13.267143786304985,-13.30771579353474,-13.132911406976694
3225,-13.934841897844903,-13.9091899644446,-13.87897799541316,-13.963149110149402,-13.891498212246233,-13.841623762110325,-13.802968975586479,-13.88026488462942
3226,-12.914753503717145,-12.267366895440889,-12.974853821384816,-12.90469815279283,-12.604993560612645,-12.401288323225883,-12.331960444593221,-12.676512454525339
3227,-13.456678624136611,-13.31454236259298,-13.536144250716648,-13.504958406180062,-13.460297502183334,-13.593231181786212,-13.457605186649234,-13.475651862131613
3228,-13.934841897844903,-13.867095373177369,-13.881568276240692,-13.91961097079445,-13.866486244240662,-13.841623762110325,-13.79943303479497,-13.88026488462942
3229,-11.763291375583744,-12.130094846404017,-11.773917795232386,-11.715432701701763,-11.816969137583557,-11.99002791059341,-11.927739582363499,-11.747944687613948
3230,-13.455987376185178,-13.223006739896414,-13.363597895027965,-13.551059693012187,-13.30446191873449,-13.367540071261244,-13.46336276817981,-13.261368273819677
3231,-13.934841897844903,-13.867095373177369,-13.881568276240692,-13.963149110149402,-13.877210058241532,-13.865136802250907,-13.802968975586479,-13.88026488462942
3232,-13.134739330803662,-13.155395595559133,-13.070987958612461,-12.88927374390891,-12.791243331463193,-12.779007374097718,-13.129330986876353,-12.672331758471413
3233,-13.194078247768205,-13.142516907651808,-13.172737636967017,-13.028141319374038,-13.110625846855152,-13.00626524071378,-13.234364680904834,-13.0575682934545
3234,-13.401519823016853,-13.340117891878892,-13.270914789050545,-13.335255228267798,-13.31828612131625,-13.267143786304985,-13.30771579353474,-13.132911406976694
3235,-13.300676549920587,-13.307583692431995,-13.247055549428854,-13.3877624115189,-13.283102911577663,-13.349057356282453,-13.22179266345119,-13.306161631424516
3236,-13.387857283010554,-13.488808603769826,-13.470897300738713,-13.514395792569715,-13.495796463784824,-13.438047372517655,-13.508265523154309,-13.345371304879423
3237,-13.134739330803662,-13.155395595559133,-13.063070374955318,-12.915537145645073,-12.83941364706086,-12.877336906986475,-13.063839296520255,-12.621889345961318
3238,-13.381873007464831,-13.397990748753733,-13.416112836502984,-13.418989206516624,-13.222505703890516,-13.258651503143964,-13.296648124429987,-13.04724977517558
3239,-12.069012278683001,-12.512078973246712,-12.001378982347537,-12.086329960754945,-12.177779603317259,-11.907700642177613,-12.091778546436904,-12.161269975651368
3240,-13.934841897844903,-13.9091899644446,-13.87897799541316,-13.959935800208576,-13.891498212246233,-13.841623762110325,-13.802968975586479,-13.88026488462942
3241,-13.266295534320665,-13.011520712377838,-13.259490022476893,-13.215419426808435,-13.298745905180489,-13.525079318952926,-13.238456006820847,-13.23804297591891
3242,-11.815330636310172,-11.700537084381331,-12.017029077955996,-12.393808500113284,-11.648229481567364,-12.037273624142296,-11.942834887606104,-11.868297893028698
3243,-13.934841897844903,-13.867095373177369,-13.87897799541316,-13.963149110149402,-13.877210058241532,-13.86506614640743,-13.79943303479497,-13.88026488462942
3244,-12.44708008387721,-12.341122216310337,-12.434388164300845,-12.533111658355944,-12.465248495130025,-12.396402606387337,-12.51886782511144,-12.602665330318198
3245,-13.136480579720425,-12.756108149498973,-13.178021150268794,-13.206876768821111,-12.906258253872387,-13.090791881190073,-13.201784987489507,-12.976764048065343
3246,-13.103392786619624,-12.441320894378464,-12.928124036648953,-12.87064828881162,-12.883300999343053,-12.786602823131881,-12.720930905527457,-12.88594774678544
3247,-12.222369299530433,-12.724021188482523,-12.242134553908807,-12.351523801211469,-12.332455240834983,-12.023033434810753,-12.237327544394924,-12.270701031975827
3248,-13.917237983266041,-13.903008087683173,-13.88062208349117,-13.963149110149402,-13.877210058241532,-13.841623762110325,-13.802968975586479,-13.88026488462942
3249,-13.357981064273536,-13.488636111886922,-13.418596751773535,-13.442454372504407,-13.447649306956308,-13.477552191985835,-13.430973403731146,-13.284783177633628
3250,-13.934841897844903,-13.9091899644446,-13.87897799541316,-13.963149110149402,-13.891498212246233,-13.86506614640743,-13.79943303479497,-13.88026488462942
3251,-13.934841897844903,-13.9091899644446,-13.87897799541316,-13.959935800208576,-13.891498212246233,-13.86506614640743,-13.802968975586479,-13.88026488462942
3252,-13.87559726788872,-13.903008087683173,-13.88062208349117,-13.959935800208576,-13.891498212246233,-13.841623762110325,-13.802968975586479,-13.88026488462942
3253,-13.160597730232308,-12.920943115640542,-13.125923198882742,-13.19059756128427,-13.163760208237488,-13.372567805447206,-13.12196401920153,-13.209727741492276
3254,-11.758955917269361,-12.324676271655711,-12.061679699984209,-11.981943985204339,-11.89724068331047,-11.81874960528002,-11.960799226604664,-12.14252836456846
3255,-13.607195382573268,-13.565968840528715,-13.501836943073101,-13.66189290150882,-13.633673245530002,-13.621376792499776,-13.531116308334006,-13.583992634157832
3256,-13.134739330803662,-13.195559383515398,-13.061814776579777,-12.88927374390891,-12.870146773138954,-12.877336906986475,-13.105958732737172,-12.631985019177177
3257,-13.196419136567489,-12.629520270349609,-13.021293133774096,-13.050742523003082,-13.04862281908121,-12.807975376070374,-12.748165303723992,-12.958802074760925
3258,-11.089980480769238,-11.062353284885678,-10.866936387602129,-10.715961412188712,-10.93668830813811,-11.29755791300172,-10.874027409298892,-10.825341377457264
3259,-12.23020686747169,-12.602421154833102,-12.160524347288277,-12.28017313345079,-12.354202137781181,-12.163524101851213,-12.260330447298479,-12.40281257322584
3260,-13.156910379350935,-13.44631856693728,-13.115492399820253,-13.483355174009523,-13.34786466518767,-13.226446974459803,-13.225268911531266,-13.253587458451507
3261,-13.382901524315168,-13.396993016071091,-13.293355697409774,-13.302715199873806,-13.435008093404512,-13.220357773686652,-13.398099246811633,-13.140479951728402
3262,-7.76797729352348,-7.489261779741931,-7.623781535683439,-8.311065647414141,-8.195756445498045,-8.681567914832849,-8.139317046106411,-8.194983749196687
3263,-13.934841897844903,-13.9091899644446,-13.87897799541316,-13.963149110149402,-13.891498212246233,-13.865136802250907,-13.802968975586479,-13.88026488462942
3264,-13.343233862399494,-12.634523113319428,-13.003801211164284,-13.132712910893337,-13.08145157611802,-12.798208698186375,-12.80900090583475,-13.018186975203408
3265,-13.601423388543523,-13.556285086637502,-13.446455256860045,-13.659493057209222,-13.569772364731325,-13.619880874720668,-13.487230481473683,-13.551119254917287
3266,-8.9570232582649,-9.17262477697889,-9.801791382133196,-9.686791794698243,-9.08210790750682,-9.310550667613946,-9.12141689715615,-9.221140140955015
3267,-12.895519003090323,-13.162273218592452,-13.023584854729618,-13.247980216119911,-13.169819438388735,-13.246636654889315,-13.014635231764746,-13.019225638220576
3268,-13.679858814448544,-13.555230945630885,-13.489540682521556,-13.60147162060777,-13.62784743460672,-13.552881591311504,-13.522250264963663,-13.628938896987613
3269,-13.22562164501017,-13.28313023419464,-13.237509815778179,-13.433510326585965,-13.310138086081354,-13.350334649659006,-13.159694277377104,-13.319865723207112
3270,-13.401519823016853,-13.340117891878892,-13.270914789050545,-13.335255228267798,-13.31828612131625,-13.267143786304985,-13.303905477382418,-13.132911406976694
3271,-13.047795659096305,-13.18217806178686,-12.930120052191514,-12.784735506359176,-12.914056682438229,-12.828367044505022,-12.52682309124977,-12.629243425299348
3272,-13.51411334817071,-13.28384035710801,-13.403434856394018,-13.541716606809855,-13.430398160369643,-13.429807913796653,-13.445404222020798,-13.331124277382553
3273,-13.934841897844903,-13.9091899644446,-13.879924188162681,-13.963149110149402,-13.877210058241532,-13.865136802250907,-13.802968975586479,-13.88026488462942
3274,-13.121062888627696,-13.016773984542967,-13.065434048851134,-13.295343631570804,-13.225850244902999,-13.119048954208587,-13.137458139504696,-13.255608182598875
3275,-13.934841897844903,-13.867095373177369,-13.881568276240692,-13.963149110149402,-13.877210058241532,-13.865136802250907,-13.79943303479497,-13.88026488462942
3276,-12.159558598986616,-12.755729885796141,-12.349617863658176,-12.352149567320817,-12.350114012002074,-12.033599679812983,-12.279924360699784,-12.422400324819751
3277,-12.999295227339276,-13.16528153133608,-12.930120052191514,-12.808469260440114,-12.966289525133616,-12.828367044505022,-12.52682309124977,-12.629243425299348
3278,-11.553463439574136,-11.439957396117643,-10.806197130415514,-10.850124783378401,-10.759895140160546,-11.336326846735178,-11.19183848246258,-11.32017956488557
3279,-13.266295534320665,-12.995737476272005,-13.25958818801936,-13.222803959141055,-13.344412776212963,-13.51674862095355,-13.279894645481669,-13.23804297591891
3280,-12.783877725797701,-12.410694577777504,-12.444750588400368,-12.819769230788534,-12.504387677872947,-12.607318868608699,-12.709248430926129,-12.655029076651912
3281,-12.636208560962539,-12.889855527521163,-12.725903150286042,-12.982077594848656,-13.014006831178326,-13.056127370023942,-12.95723258151403,-12.994304660129579
3282,-12.594842909573643,-12.488898815538779,-12.370108094133942,-12.321068367710847,-12.499138867598846,-12.412946504073231,-12.375021733468124,-12.423762286864333
3283,-12.783877725797701,-12.410694577777504,-12.444750588400368,-12.819769230788534,-12.504387677872947,-12.607318868608699,-12.709248430926129,-12.655029076651912
3284,-12.578349623657411,-12.53761739025519,-12.42133439240045,-12.430849236289939,-12.661379887794803,-12.38830815991916,-12.468631315358053,-12.50025222446837
3285,-13.401797314332565,-13.075849374860596,-13.252721618413199,-13.384155588290435,-13.155818860411928,-13.155896211050818,-13.32235033181179,-13.378459532187346
3286,-13.871476214477966,-13.903008087683173,-13.862297989929749,-13.959935800208576,-13.891498212246233,-13.865136802250907,-13.78090258479328,-13.88026488462942
3287,-13.401519823016853,-13.340117891878892,-13.270914789050545,-13.337924464080865,-13.31828612131625,-13.215553718102294,-13.303464220754574,-13.107210247768773
3288,-13.679858814448544,-13.556285086637502,-13.49321060098238,-13.659493057209222,-13.559688213074043,-13.584565447965018,-13.540345824114556,-13.583409887654748
3289,-12.291367701793847,-12.563433856081382,-12.092960613178139,-12.385762546223663,-12.256181758499801,-11.78558716309225,-12.048621854565557,-12.03878611688742
3290,-13.934841897844903,-13.860913496415941,-13.877474159641697,-13.91961097079445,-13.877210058241532,-13.865136802250907,-13.786470528477578,-13.863190155371052
3291,-13.934841897844903,-13.867095373177369,-13.879924188162681,-13.955075560928824,-13.866486244240662,-13.841623762110325,-13.79943303479497,-13.88026488462942
3292,-13.934841897844903,-13.867095373177369,-13.87897799541316,-13.963149110149402,-13.877210058241532,-13.86506614640743,-13.79943303479497,-13.88026488462942
3293,-13.917237983266041,-13.867095373177369,-13.881568276240692,-13.963149110149402,-13.877210058241532,-13.865136802250907,-13.79943303479497,-13.88026488462942
3294,-13.36141773138849,-13.487245323298175,-13.41560338370391,-13.610888699891833,-13.627431538937644,-13.459021388567637,-13.375171887380482,-13.482495693329605
3295,-11.134286518497998,-10.449254510893356,-10.984138430766095,-11.318525975733222,-11.2320213368683,-11.309081159968333,-11.217379565624599,-11.592218224586356
3296,-13.917237983266041,-13.860913496415941,-13.881568276240692,-13.963149110149402,-13.877210058241532,-13.865136802250907,-13.802968975586479,-13.88026488462942
3297,-13.934841897844903,-13.867095373177369,-13.879924188162681,-13.955075560928824,-13.866486244240662,-13.865136802250907,-13.79943303479497,-13.88026488462942
3298,-13.87559726788872,-13.903008087683173,-13.84573974265877,-13.959935800208576,-13.891498212246233,-13.865136802250907,-13.782593373252968,-13.88026488462942
3299,-12.175548274721818,-12.752226545511535,-12.27067619168558,-12.241568746602452,-12.306203855105814,-12.116479208189839,-12.259904602758898,-12.450216816797326
3300,-12.397752286949604,-12.418451006702917,-12.45544569455133,-12.389760998609859,-12.81271339768525,-12.720943783344937,-12.511129736173043,-12.479902662941779
3301,-13.072611848603309,-13.01240950443738,-13.064081734032984,-12.949985598173516,-13.150618501380679,-13.12013399585036,-13.081814668272953,-12.963043806112099
3302,-13.87559726788872,-13.9091899644446,-13.881568276240692,-13.963149110149402,-13.877210058241532,-13.865136802250907,-13.802968975586479,-13.88026488462942
3303,-13.934841897844903,-13.867095373177369,-13.881568276240692,-13.91961097079445,-13.866486244240662,-13.865136802250907,-13.786470528477578,-13.87171750362667
3304,-12.999295227339276,-13.16528153133608,-12.930120052191514,-12.808469260440114,-12.966289525133616,-12.828367044505022,-12.52682309124977,-12.629243425299348
3305,-13.87559726788872,-13.903008087683173,-13.84409565458076,-13.959935800208576,-13.891498212246233,-13.86506614640743,-13.78090258479328,-13.88026488462942
3306,-12.749232442234792,-12.117376070393592,-12.657441082416582,-12.537401093163762,-11.83414092996552,-12.42400905001586,-11.909037420192996,-12.232291425624583
3307,-13.36141773138849,-13.487245323298175,-13.41560338370391,-13.610888699891833,-13.627431538937644,-13.459021388567637,-13.375171887380482,-13.482495693329605
3308,-12.783877725797701,-12.410694577777504,-12.444750588400368,-12.819769230788534,-12.504387677872947,-12.607318868608699,-12.709248430926129,-12.655029076651912
3309,-12.313102557514338,-11.946353384311905,-11.956480686852574,-12.118384521795797,-11.87473987436635,-11.885252359798812,-12.481553815871854,-11.86843882236385
3310,-11.03763179497804,-11.005917835296316,-11.164934675561215,-11.059249230901269,-11.487217190966271,-10.911318324158783,-10.912830508986195,-11.203769036602395
3311,-13.072611848603309,-13.01240950443738,-13.064081734032984,-12.952690116947482,-13.136079895928365,-13.12013399585036,-13.081814668272953,-12.963043806112099
3312,-11.372032525366047,-11.588690216294037,-11.229623281729113,-11.152323588198302,-11.724656151497268,-11.387018622309881,-11.375235508493061,-11.453155291710344
3313,-13.549921877359855,-13.481366051423393,-13.498587071170697,-13.589773308900249,-13.620513113975507,-13.501074498746867,-13.494981678628726,-13.383006523702807
3314,-12.725194476406411,-12.202914545368712,-12.287426896333672,-12.564892093758697,-12.394647203602565,-12.326473922368814,-12.656635734793987,-12.523152898815232
3315,-13.934841897844903,-13.9091899644446,-13.881568276240692,-13.963149110149402,-13.877210058241532,-13.865136802250907,-13.802968975586479,-13.88026488462942
3316,-13.266295534320665,-12.995737476272005,-13.25958818801936,-13.236758464277655,-13.298745905180489,-13.51674862095355,-13.312790208854008,-13.23804297591891
3317,-13.917237983266041,-13.903008087683173,-13.88062208349117,-13.963149110149402,-13.877210058241532,-13.841623762110325,-13.802968975586479,-13.88026488462942
3318,-13.191261846457516,-13.142516907651808,-13.141597059992328,-12.963453331833716,-13.110625846855152,-12.903477742115925,-13.198546203078457,-13.063016347196992
3319,-13.934841897844903,-13.9091899644446,-13.879924188162681,-13.963149110149402,-13.877210058241532,-13.841623762110325,-13.79943303479497,-13.88026488462942
3320,-13.934841897844903,-13.867095373177369,-13.881568276240692,-13.91961097079445,-13.877210058241532,-13.841623762110325,-13.79943303479497,-13.88026488462942
3321,-13.072611848603309,-13.01240950443738,-13.064081734032984,-12.952690116947482,-13.136079895928365,-13.12013399585036,-13.081814668272953,-12.963043806112099
3322,-13.934841897844903,-13.867095373177369,-13.879924188162681,-13.955075560928824,-13.866486244240662,-13.841623762110325,-13.79943303479497,-13.88026488462942
3323,-13.349337031251952,-13.357736813584722,-13.307835585182229,-13.355149993991354,-13.058537608526667,-13.246931497991241,-13.216396737101988,-12.92065513700897
3324,-13.170467611951496,-12.701936803492588,-13.185031778429058,-12.999510530663414,-13.115673072624556,-13.346005800560624,-13.048138450936976,-13.236222680711373
3325,-13.934841897844903,-13.867095373177369,-13.879924188162681,-13.91961097079445,-13.866486244240662,-13.841623762110325,-13.79943303479497,-13.88026488462942
3326,-13.917237983266041,-13.860913496415941,-13.881568276240692,-13.963149110149402,-13.877210058241532,-13.865136802250907,-13.79943303479497,-13.88026488462942
3327,-12.761201563270948,-12.928210543710575,-12.935994149224022,-12.987036241805518,-12.777295013078508,-12.608101979558885,-12.854054874334137,-13.006829897036724
3328,-12.22056177202789,-11.585313362167133,-11.884406190194627,-11.648628520165841,-11.670453841357444,-11.994851041000102,-12.179277121228226,-12.154002113131742
3329,-13.601423388543523,-13.477528475616111,-13.47620832744785,-13.659493057209222,-13.569772364731325,-13.620618976967256,-13.540345824114556,-13.543562392616725
3330,-13.87559726788872,-13.860913496415941,-13.881568276240692,-13.963149110149402,-13.877210058241532,-13.865136802250907,-13.797880265212934,-13.88026488462942
3331,-13.87559726788872,-13.903008087683173,-13.84573974265877,-13.963149110149402,-13.891498212246233,-13.878036620808025,-13.782593373252968,-13.88026488462942
3332,-13.401519823016853,-13.340117891878892,-13.270914789050545,-13.319773431151003,-13.31828612131625,-13.267143786304985,-13.310794524792184,-13.132911406976694
3333,-13.923224205448166,-13.85009328178703,-13.879924188162681,-13.948300386084675,-13.866486244240662,-13.86506614640743,-13.79943303479497,-13.87919906828805
3334,-13.87559726788872,-13.903008087683173,-13.88062208349117,-13.963149110149402,-13.891498212246233,-13.865136802250907,-13.802968975586479,-13.88026488462942
3335,-13.354813984741037,-13.16293833484236,-13.263924568305411,-13.064216627974522,-13.17054091053848,-13.022755861930161,-13.04091934062725,-12.97123011928501
3336,-12.053017705998238,-12.692876850966385,-12.388528404812028,-12.188927644080831,-11.029821763837852,-12.031991595301777,-11.835856945349276,-11.55108216936555
3337,-13.294536298370929,-13.380102373224696,-13.343615483617253,-13.532464446197766,-13.256137873820814,-13.343759401460204,-13.2821854140754,-13.283565312200148
3338,-13.923224205448166,-13.85009328178703,-13.879924188162681,-13.955075560928824,-13.866486244240662,-13.841623762110325,-13.79943303479497,-13.87919906828805
3339,-13.934841897844903,-13.867095373177369,-13.881568276240692,-13.963149110149402,-13.877210058241532,-13.841623762110325,-13.79943303479497,-13.88026488462942
3340,-13.934841897844903,-13.867095373177369,-13.881568276240692,-13.88749533204743,-13.866486244240662,-13.841623762110325,-13.786470528477578,-13.863190155371052
3341,-13.401519823016853,-13.340117891878892,-13.270914789050545,-13.335255228267798,-13.31828612131625,-13.215553718102294,-13.30771579353474,-13.107210247768773
3342,-13.072611848603309,-13.01240950443738,-13.064081734032984,-12.952690116947482,-13.136079895928365,-13.12013399585036,-13.081814668272953,-12.963043806112099
3343,-13.87559726788872,-13.860913496415941,-13.881568276240692,-13.963149110149402,-13.877210058241532,-13.865136802250907,-13.786470528477578,-13.88026488462942
3344,-13.381873007464831,-13.397990748753733,-13.416112836502984,-13.435968338155021,-13.222505703890516,-13.258651503143964,-13.323556319360675,-13.04724977517558
3345,-13.574287082220645,-13.565968840528715,-13.501836943073101,-13.66189290150882,-13.633673245530002,-13.621376792499776,-13.531116308334006,-13.589693197096743
3346,-13.323559222205098,-13.189006019203397,-13.254572700322933,-13.429862398067444,-13.26633036661183,-13.204621645977797,-13.313009425388678,-13.128355686264888
3347,-13.266470692790216,-13.013388417237893,-13.280501710232027,-13.255670711447133,-13.298745905180489,-13.530737330543543,-13.297339676342569,-13.23804297591891
3348,-12.836960412761472,-13.12595630728298,-12.977442014993414,-13.336676581278006,-12.89989996387846,-13.208775499558875,-13.070349403923041,-13.02074248610744
3349,-11.923975644596247,-11.717957079931619,-11.900497702859857,-11.959009496900395,-11.887215272888396,-12.079528870445358,-12.325456986278732,-12.30108211949009
3350,-12.105825957933643,-12.359707519144836,-12.024058387098284,-12.01698094091897,-12.20639288540624,-11.852636449573556,-12.077144208031125,-12.18568445959037
3351,-13.913116929855287,-13.9091899644446,-13.862297989929749,-13.959935800208576,-13.891498212246233,-13.865136802250907,-13.78090258479328,-13.88026488462942
3352,-13.934841897844903,-13.9091899644446,-13.87897799541316,-13.963149110149402,-13.891498212246233,-13.865136802250907,-13.802968975586479,-13.88026488462942
3353,-13.266295534320665,-13.011520712377838,-13.25958818801936,-13.236758464277655,-13.298745905180489,-13.51674862095355,-13.238456006820847,-13.23804297591891
3354,-12.08452734334554,-12.500867157246482,-12.037900785683,-12.08363712655564,-12.253914785791768,-11.809467862321464,-12.077757318573303,-12.202523009231578
3355,-13.401519823016853,-13.340117891878892,-13.270914789050545,-13.337924464080865,-13.31828612131625,-13.215553718102294,-13.303464220754574,-13.107210247768773
3356,-13.87559726788872,-13.903008087683173,-13.84573974265877,-13.963149110149402,-13.891498212246233,-13.865136802250907,-13.797880265212934,-13.88026488462942
3357,-13.262068484613662,-13.313223460472457,-13.16041170273005,-13.308235578828668,-13.180601773878466,-13.472099841555814,-13.297257404795126,-13.187860027275622
3358,-13.934841897844903,-13.85009328178703,-13.879924188162681,-13.963149110149402,-13.866486244240662,-13.841623762110325,-13.79943303479497,-13.88026488462942
3359,-13.36141773138849,-13.487245323298175,-13.41560338370391,-13.610888699891833,-13.627431538937644,-13.459021388567637,-13.375171887380482,-13.482495693329605
3360,-13.468122788495572,-13.27287335099914,-13.318062012586871,-13.390756850084701,-13.387924742969053,-13.188881940999167,-13.468809848355068,-13.246539441826746
