,"k:50,nchains:50,depth:10","k:50,nchains:50,depth:20","k:50,nchains:100,depth:10","k:50,nchains:100,depth:20","k:100,nchains:50,depth:10","k:100,nchains:50,depth:20","k:100,nchains:100,depth:10","k:100,nchains:100,depth:20"
3238,-13.051666676419524,-13.025522893808587,-12.885569593736793,-12.964770614209783,-13.201483591900699,-13.064922076954353,-12.867013729649994,-12.91423187491474
3239,-10.987422741840971,-11.515970055985722,-10.83301043340776,-10.768238358587725,-11.690145641818074,-11.12298050049651,-11.681854100051929,-11.446099239087294
3240,-12.576531816651647,-12.514220665349235,-12.394838491465482,-12.493803326167496,-12.280359016191285,-12.37659303089767,-12.348003329157088,-12.345421448305467
3241,-13.893677025934013,-13.940160632854626,-13.844291580207253,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.856365513757858,-13.819404972837116
3242,-13.890121569780877,-13.947552059554159,-13.843230901715328,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.829144604808784
3243,-13.300714796803604,-13.443128181460198,-13.482586987841701,-13.272229709693242,-13.373672922711432,-13.517509183138905,-13.465946063676785,-13.456295175390062
3244,-12.78727321451857,-13.025992311493924,-12.949375888154243,-13.020053343750678,-12.629248618750662,-13.001693193148137,-12.79889234386929,-12.429439947928211
3245,-10.850451089774308,-11.061460681686404,-11.419081014439575,-11.118107613832303,-10.745004794092917,-10.945835355707372,-10.989571031339432,-10.833890895974225
3246,-11.98301785213892,-12.151736130463094,-12.417824086819717,-11.978790127476543,-11.664082451513464,-12.194945814338915,-11.996631293513513,-11.752574212819068
3247,-13.043157465417323,-12.387040654258648,-12.546845793891514,-12.562149814970956,-12.152312454427225,-12.455857686135026,-12.381808875907536,-12.36502654368402
3248,-13.58569806370957,-13.388545135748188,-13.321033415241429,-13.39076758396358,-13.403408629053418,-13.205464109868469,-13.453366654223007,-13.300246508676949
3249,-11.669574903989796,-11.96973178923448,-11.487407786730351,-11.782555970505745,-12.289929240059744,-12.362214980332064,-11.992893106477053,-12.209080030589426
3250,-12.89559378848048,-12.075551167058823,-12.234115026667734,-12.407958557186776,-12.192148265361379,-12.110045768728309,-12.047881435628224,-12.221037420956936
3251,-13.26979641048192,-13.042372424252358,-12.975254366057058,-13.240994039317123,-12.716552755837597,-13.265904286307762,-12.757283076940032,-12.903706135521004
3252,-13.816367379444614,-13.947552059554159,-13.843230901715328,-13.885205288171033,-13.860075295227384,-13.842323544798205,-13.821264145218908,-13.812563144230117
3253,-12.709263470683297,-12.47291146448273,-12.590023672070972,-12.482776265025628,-12.32521887843938,-12.071644295758434,-12.51635538458548,-12.395256547483392
3254,-13.893677025934013,-13.940160632854626,-13.844291580207253,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
3255,-13.89401776302199,-13.940160632854626,-13.844291580207253,-13.88976509605579,-13.903831833464395,-13.893274267555432,-13.869585813163575,-13.819404972837116
3256,-13.57674930806541,-13.387644377866057,-13.31109075182546,-13.42329768714726,-13.410695891359298,-13.171120398890485,-13.460986207654399,-13.38666796391547
3257,-13.245065955478495,-13.042372424252358,-12.977653051998995,-13.224220767200764,-12.708132236910933,-13.265904286307762,-12.811305679475621,-12.962189412273803
3258,-13.893677025934013,-13.940160632854626,-13.844291580207253,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.856365513757858,-13.819404972837116
3259,-11.776898319124593,-11.979352452177075,-11.564331099290296,-11.77022134247153,-11.74101190334582,-11.47470861030404,-11.673812521379123,-11.408378120979593
3260,-12.837283210855656,-12.932820977455572,-12.711712925392714,-12.814214424664721,-12.953505036363968,-12.990671084995727,-13.14584973692404,-12.84878396451647
3261,-12.602380151740336,-12.447826786462567,-12.324397735060483,-12.394179727228552,-12.097072580140637,-12.199060500335285,-12.16822815705164,-12.279093347666374
3262,-13.89401776302199,-13.940160632854626,-13.844291580207253,-13.88976509605579,-13.903831833464395,-13.893274267555432,-13.869585813163575,-13.823610313008508
3263,-13.126477006604942,-13.100800131188052,-12.970256634667198,-13.121526574733196,-13.004113327678342,-13.146810488952546,-12.976371472702903,-13.078814943556107
3264,-13.21253207210357,-13.350140973550856,-13.351051365728484,-13.240971478224248,-13.190883770953237,-13.555525462859372,-13.350024579946608,-13.395981285448237
3265,-12.76938110282206,-12.436371883510196,-12.690568586915333,-12.488745564795057,-12.496778114187036,-12.531939178716614,-12.38098790771387,-12.398617275743925
3266,-12.940441068483779,-13.057881200902044,-13.352687453488903,-13.228838138737808,-13.451634999530102,-13.310420074423966,-13.358458722701164,-13.455057398217736
3267,-13.507689342245904,-13.35231755704862,-13.271296850999486,-13.264260173742969,-13.358883794176542,-13.115338749568314,-13.427439301703744,-13.35685124544538
3268,-13.572798021560839,-13.419634218212588,-13.348153506570165,-13.374458500521913,-13.301993426804811,-13.178628723911741,-13.371438358707296,-13.344766810786252
3269,-13.180219345894722,-12.937630957327679,-12.903113085559687,-12.986841778636958,-12.982751252996847,-13.04970563078818,-13.030820879398725,-13.072790862770276
3270,-13.113104678314519,-13.317801248556016,-13.042484713146532,-12.922686950951508,-12.759593734287012,-13.415861276463122,-13.148821699253936,-13.121487205923597
3271,-13.893677025934013,-13.952754967158302,-13.844291580207253,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.856365513757858,-13.823799056385047
3272,-12.3887429620995,-12.175525207716069,-12.22536601364809,-12.15988689872401,-12.363925020075978,-11.893339080546081,-12.315479110691934,-12.175333204179173
3273,-13.058241774182223,-13.283769774594758,-13.049475611436193,-12.905985291832389,-12.796402412739905,-13.374033687975714,-13.063254306924296,-13.044962995994458
3274,-13.89401776302199,-13.940160632854626,-13.844291580207253,-13.88976509605579,-13.903831833464395,-13.893274267555432,-13.869585813163575,-13.819404972837116
3275,-13.889780832692898,-13.947552059554159,-13.843230901715328,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.812563144230117
3276,-12.959670120068663,-13.056245425844038,-13.353470312172307,-13.174641098788326,-13.371996687597319,-13.212422242595933,-13.349098112741087,-13.464757006913198
3277,-12.355161617890342,-12.223301990195077,-12.166795860285095,-12.152391794982263,-12.471967441692348,-12.03079922647235,-12.215840744072658,-12.123077223955436
3278,-13.89401776302199,-13.940160632854626,-13.841135123866513,-13.88976509605579,-13.903831833464395,-13.893274267555432,-13.861479490478702,-13.823610313008508
3279,-13.466830214233184,-13.442928775791628,-13.218071319727065,-13.270743241083345,-13.335753302113746,-13.151087151805259,-13.435271692450874,-13.273096885618616
3280,-13.299381400715664,-13.23965861175232,-13.114288657318937,-13.253925736174189,-13.097404360062438,-13.364332868156033,-13.216140236466927,-13.250407748782475
3281,-13.890121569780877,-13.947552059554159,-13.837570276133052,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.829144604808784
3282,-13.89401776302199,-13.940160632854626,-13.844291580207253,-13.88976509605579,-13.903831833464395,-13.893274267555432,-13.869585813163575,-13.819404972837116
3283,-13.890121569780877,-13.940160632854626,-13.837570276133052,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
3284,-11.787687464851558,-11.858116218667703,-11.76202035742133,-11.903398963601694,-12.203843094403169,-11.621297980184695,-11.809800137314175,-11.91410957721524
3285,-13.893677025934013,-13.952754967158302,-13.84995220578953,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
3286,-13.368502638950368,-13.290857821694578,-13.112674137594988,-13.272252338515356,-13.236642014205048,-13.108986365791623,-13.354880916937786,-13.182236187431668
3287,-12.916201978380107,-12.742608432494439,-12.827524115488835,-12.727621819542998,-12.467450954086216,-12.862880504074116,-12.833523299400017,-12.851002046229087
3288,-13.300583544897668,-13.376085199347147,-13.217649107685451,-13.154776352051716,-13.384172437473488,-13.027245993318008,-13.322561996904648,-13.155773976294741
3289,-13.824271044332267,-13.910875968281648,-13.837570276133052,-13.860610630029994,-13.89440051085928,-13.793036224433571,-13.862319741674625,-13.808390126093812
3290,-13.251261203109078,-13.238427789933182,-13.082317761394432,-12.935934610806052,-13.064596647652408,-12.754261826185239,-13.087542212981687,-12.789540034620467
3291,-12.250039821693306,-11.80465402139321,-11.949633729399036,-11.737891466003594,-11.3932575797633,-11.471464897874469,-12.040572982768165,-11.329551039332953
3292,-13.893677025934013,-13.952754967158302,-13.844291580207253,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
3293,-11.676718759634298,-11.416768364381053,-12.017339727306979,-11.821844446705107,-12.342742478595879,-12.241952579430238,-12.450416684207926,-11.72994866559608
3294,-12.474858980277954,-12.627546555466367,-12.499822178725319,-12.475496144060362,-12.33758981165891,-12.34475426122966,-12.306278680109154,-12.45709712027111
3295,-12.779607910917703,-12.433712187704801,-12.628582028054177,-12.222732678405553,-12.422629172297558,-12.333438578887678,-12.44823240162609,-12.315567220769744
3296,-12.393702486071998,-12.273018099054426,-12.232453236392967,-12.191267545737539,-12.609679323436042,-11.982720496821866,-12.253809598060421,-12.216073527675306
3297,-13.299381400715664,-13.231120658662544,-13.121078949404442,-13.253925736174189,-13.083563385842753,-13.367961439315936,-13.212976819868238,-13.253492524164528
3298,-12.958967594306904,-12.892795290851177,-12.903752197815471,-12.691834659798523,-13.031483858536781,-12.706505085957183,-12.940489754990601,-12.686944425393257
3299,-13.889780832692898,-13.947552059554159,-13.843230901715328,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.829144604808784
3300,-12.17687825515996,-12.373897320833901,-12.519650410648367,-12.518369718537272,-12.457791226154368,-12.631568818080705,-12.576744646207533,-12.76350081934334
3301,-12.83305115412111,-12.520895173918834,-12.761663384060139,-12.547807300601026,-12.85079010852074,-12.685408516749153,-12.645399193794534,-12.470222868900908
3302,-13.02607358146527,-13.0150652497896,-13.02102771298275,-13.062238624421376,-13.092705651537244,-13.270061693264928,-13.044056598013045,-13.017011742108414
3303,-13.856344216220888,-13.934957725250483,-13.833860361104398,-13.872264079644724,-13.860075295227384,-13.842323544798205,-13.865094669887055,-13.829144604808784
3304,-13.889780832692898,-13.947552059554159,-13.843230901715328,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.829144604808784
3305,-13.890121569780877,-13.934957725250483,-13.837570276133052,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.829144604808784
3306,-13.816026642356634,-13.947552059554159,-13.843230901715328,-13.885205288171033,-13.860075295227384,-13.886244297192018,-13.821264145218908,-13.812563144230117
3307,-13.249616503523463,-13.135109859102425,-13.307731674182822,-13.329150026897153,-12.722414997316259,-13.087744322640878,-13.0484985178302,-12.98539784835397
3308,-13.889780832692898,-13.947552059554159,-13.843230901715328,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.812563144230117
3309,-12.92826632422534,-12.536272833075046,-12.645128653087218,-12.754131691127352,-12.253203549718796,-12.268183493746614,-12.497742062324994,-12.36875899260262
3310,-13.299381400715664,-13.23965861175232,-13.106032916725542,-13.235879330800586,-13.112371324828214,-13.364332868156033,-13.212976819868238,-13.253608852560255
3311,-13.89401776302199,-13.940160632854626,-13.844291580207253,-13.890828371465416,-13.903831833464395,-13.893274267555432,-13.861479490478702,-13.819404972837116
3312,-13.180219345894722,-12.937630957327679,-12.903113085559687,-12.986841778636958,-12.982751252996847,-13.04970563078818,-13.030820879398725,-13.072790862770276
3313,-13.299381400715664,-13.23965861175232,-13.114288657318937,-13.253925736174189,-13.097404360062438,-13.364332868156033,-13.216140236466927,-13.250407748782475
3314,-12.963569310186472,-12.676583491684703,-12.656725671238398,-12.294112838271678,-12.5378732363423,-12.456968477990392,-12.317377693063797,-12.355099043066405
3315,-13.89401776302199,-13.940160632854626,-13.841135123866513,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
3316,-13.249616503523463,-13.135109859102425,-13.335734747190111,-13.331161143478953,-12.72893956196268,-13.087744322640878,-13.051436859040335,-13.001696438740924
3317,-13.299381400715664,-13.23965861175232,-13.114288657318937,-13.253925736174189,-13.083563385842753,-13.364332868156033,-13.216140236466927,-13.250407748782475
3318,-12.699059461126943,-12.877721029970465,-12.6421330325447,-12.845345674498262,-12.980785077061523,-12.932674399536024,-13.1803981520327,-12.884986920254804
3319,-11.033911584973842,-11.15342614176907,-10.843132003256189,-11.210507333838764,-10.88391961685205,-11.359412268958922,-10.859921548494556,-11.02440850743539
3320,-12.283968923535113,-12.069895922495364,-12.186525509206238,-12.301536941083215,-11.834937229764616,-11.987751030171685,-11.854894687682666,-11.907817560240424
3321,-13.668876311814408,-13.934957725250483,-13.785554682862553,-13.831736412865027,-13.860075295227384,-13.78472751314749,-13.780289370765917,-13.829144604808784
3322,-12.863751185149894,-12.569104913102127,-12.737340333904644,-12.547807300601026,-12.85079010852074,-12.679884320857523,-12.607520050366238,-12.465045319303183
3323,-12.14439127646744,-12.072798363823232,-12.315962385318814,-12.012306518692661,-12.45955930017398,-12.017737378595713,-12.305863559130232,-12.185985774115862
3324,-13.889780832692898,-13.947552059554159,-13.843230901715328,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.829144604808784
3325,-13.856344216220888,-13.934957725250483,-13.833860361104398,-13.873618838068753,-13.903831833464395,-13.858671532932235,-13.865094669887055,-13.829144604808784
3326,-13.428036667531396,-13.568037277849362,-13.478705347073141,-13.429531095765853,-13.440205970639868,-13.61879331949514,-13.523567670157204,-13.49982679384627
3327,-12.650104460742956,-11.792658376622969,-12.507041676823416,-12.03217266239609,-12.347260092314977,-12.405045661268504,-12.194115713504766,-11.955740849986901
3328,-12.311215858509657,-12.124578914497175,-12.105963375612873,-12.11581915199848,-12.14307922355166,-11.52690418516963,-11.84259201707366,-11.99261542235452
3329,-13.09748040294142,-13.220137351433737,-13.293772163747226,-12.947730633769238,-13.013210816589693,-13.428506281410947,-13.122921742923825,-12.985459192798698
3330,-13.299381400715664,-13.231120658662544,-13.119762386492216,-13.253925736174189,-13.083563385842753,-13.357778817560707,-13.212976819868238,-13.253492524164528
3331,-13.604674170894121,-13.385814344082284,-13.320315926118331,-13.3957033974968,-13.437298361988187,-13.219749020221792,-13.461601527036352,-13.337519360223498
3332,-12.328091905557672,-11.999389862135462,-12.230121391417557,-12.308454031384768,-11.834937229764616,-11.987751030171685,-11.854894687682666,-11.907817560240424
3333,-12.433703759512792,-12.663522129383889,-12.406656940809397,-12.688825583807267,-12.368592814616527,-12.58735356957151,-12.306870563645234,-12.404592130860243
3334,-12.414386885391066,-11.707940446652168,-11.77817947862902,-12.05035128333644,-11.924387961373906,-11.919919717197878,-11.781359858647825,-12.29046463136736
3335,-13.127095263142888,-13.345796590816944,-13.37344041672637,-13.35070133033244,-12.9273990111836,-13.186327624836014,-13.128910936060379,-13.046745158230069
3336,-12.89279421486813,-12.756758496484858,-12.686569770810518,-12.910330353121394,-12.591298051060816,-12.60041259323705,-12.502581455041009,-12.567350370347263
3337,-12.858442787708926,-12.573619404132874,-12.690620771145591,-12.646667842851244,-12.780478485898493,-12.247503856299218,-12.538968561645104,-12.401051851806244
3338,-13.816026642356634,-13.947552059554159,-13.843230901715328,-13.885205288171033,-13.879196690664525,-13.893274267555432,-13.865094669887055,-13.812563144230117
3339,-12.733036671994284,-12.879063313887636,-12.723408720263926,-12.860234689385386,-12.92555399739947,-12.990671084995727,-13.139257930255859,-12.937056169822663
3340,-12.997971363957006,-13.317374738690805,-13.137468398368926,-12.959448350981509,-12.817575770693534,-13.343792768143095,-13.158868980520051,-13.123241195064923
3341,-13.89401776302199,-13.940160632854626,-13.844291580207253,-13.890828371465416,-13.903831833464395,-13.893274267555432,-13.862022044157449,-13.819404972837116
3342,-13.893677025934013,-13.952754967158302,-13.844291580207253,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
3343,-12.5494968773825,-12.676325835226953,-12.483485773077089,-12.579447532108507,-12.702237945125642,-12.678008349097597,-12.879178288787703,-12.553063230931603
3344,-13.23970691150992,-13.201012951271087,-13.095716806590264,-13.131072884588521,-12.976565442772069,-13.367961439315936,-13.099576878808412,-13.017039783070183
3345,-12.511902786166809,-12.386685728928537,-12.866072937339586,-12.609170270376955,-12.883236506024689,-12.949257625194328,-12.84179715183963,-12.927020585221197
3346,-12.3887429620995,-12.162638386760065,-12.244187461760117,-12.174207028092358,-12.433328633031403,-12.006120700843342,-12.262689988463176,-12.16830120957741
3347,-12.990437585165923,-12.902019188710561,-13.153496136621326,-12.71281859888557,-12.933611601121207,-13.469100550597252,-12.967796788473276,-12.868265526382022
3348,-13.89401776302199,-13.940160632854626,-13.844291580207253,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.857530900880931,-13.828004396556437
3349,-13.89401776302199,-13.940160632854626,-13.844291580207253,-13.88976509605579,-13.903831833464395,-13.893274267555432,-13.861479490478702,-13.823610313008508
3350,-13.89401776302199,-13.940160632854626,-13.844291580207253,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
3351,-13.893677025934013,-13.940160632854626,-13.844291580207253,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.869585813163575,-13.823799056385047
3352,-13.893677025934013,-13.940160632854626,-13.844291580207253,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.856365513757858,-13.819404972837116
3353,-10.940272771712552,-10.854899978670822,-10.682637850944586,-10.856108749749557,-11.129877762737078,-10.937429906985997,-11.245464595740648,-10.846771100613099
3354,-13.816026642356634,-13.947552059554159,-13.838570330760806,-13.858123474877889,-13.860075295227384,-13.812300277407271,-13.757879007348823,-13.812563144230117
3355,-13.26979641048192,-13.016720616532757,-12.977653051998995,-13.222945156389326,-12.708132236910933,-13.265904286307762,-12.811305679475621,-12.962189412273803
3356,-13.127074357795031,-12.904147863477982,-12.832302407857528,-13.149854488434404,-12.687526381676514,-13.190660476141657,-12.633022209309406,-12.910579644811616
3357,-12.435238711175664,-12.793200323797231,-12.660725924426567,-12.464721771714927,-12.678996534446329,-12.665003125374158,-12.446308110785154,-12.727097264102595
3358,-13.890121569780877,-13.934957725250483,-13.837570276133052,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
3359,-12.963569310186472,-12.62379601485198,-12.656725671238398,-12.28039634662737,-12.5378732363423,-12.53425132115734,-12.333251708525522,-12.28298618034065
3360,-13.702722809542218,-13.623944626669582,-13.722480594153176,-13.65465466531823,-13.656583399676283,-13.50595367786555,-13.506003511046176,-13.736893115645996
3361,-13.893677025934013,-13.940160632854626,-13.844291580207253,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
3362,-13.890121569780877,-13.947552059554159,-13.837570276133052,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
3363,-13.893677025934013,-13.940160632854626,-13.84995220578953,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.869585813163575,-13.828004396556437
3364,-13.180219345894722,-12.937630957327679,-12.903113085559687,-12.986841778636958,-12.982751252996847,-13.04970563078818,-13.030820879398725,-13.072790862770276
3365,-7.170528330543017,-7.342772390129792,-6.979975304325974,-6.906270923086514,-8.070020073257695,-7.563347070062931,-7.754424361552615,-7.372019261659729
3366,-13.043157465417323,-12.387040654258648,-12.546845793891514,-12.562149814970956,-12.152312454427225,-12.455857686135026,-12.381808875907536,-12.36502654368402
3367,-13.093887769209722,-13.171855733463541,-13.205299750600794,-13.016942298086894,-13.062454714555427,-13.45920217034177,-13.30598319655365,-13.148215555048148
3368,-10.943383145025525,-11.000555538547298,-11.154959157372422,-11.313838403193401,-11.322563201151283,-10.719408519508631,-10.898682716092125,-11.321152876625325
3369,-11.283352598602438,-11.894969467168574,-11.666243593317592,-11.868668992830187,-12.133713105246818,-11.602507769727435,-11.675335575371774,-11.573519790150183
3370,-13.455454343443185,-13.38030642853755,-13.25415341579028,-13.325002020284641,-13.336227464973776,-13.079220994870571,-13.443100983923728,-13.291221631199166
3371,-13.89401776302199,-13.940160632854626,-13.844291580207253,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
3372,-12.203005582424469,-12.12573618758634,-12.1561770195134,-12.263412839988778,-11.78474807435248,-11.936829066319651,-11.779329002390128,-11.895130861521418
3373,-12.756498143012168,-12.916588748715826,-12.730507848667408,-12.724967591337371,-12.708701416751477,-12.486505684439248,-13.069861034215597,-12.57246928579499
3374,-12.977863858968078,-13.00843962491062,-13.0187714682506,-12.999647319759076,-12.933286230665713,-13.374761116869454,-13.09043105332067,-12.98201219211367
3375,-11.385695084390118,-11.59851033830206,-11.685495926087093,-11.438206808617881,-11.85445619706459,-11.484204673548641,-11.587308765739373,-11.728561301965394
3376,-13.89401776302199,-13.934957725250483,-13.837570276133052,-13.885205288171033,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.811422935977768
3377,-13.890121569780877,-13.94437600519991,-13.837570276133052,-13.876691096471296,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.829144604808784
3378,-13.816367379444614,-13.947552059554159,-13.843230901715328,-13.875336338047266,-13.879196690664525,-13.893274267555432,-13.865094669887055,-13.829144604808784
3379,-13.465097060483044,-13.553441726288305,-13.499792672889855,-13.43513589309356,-13.440205970639868,-13.61879331949514,-13.509011243261924,-13.501975319813042
3380,-13.729511018783413,-13.905673060677504,-13.837570276133052,-13.856411796950098,-13.860075295227384,-13.819330247770687,-13.847444931294257,-13.829144604808784
3381,-13.27040637525484,-13.135871327139393,-13.25107755655082,-13.358695637770488,-12.961219278329576,-12.905550016720069,-13.057695478868329,-13.072885093828926
3382,-13.89401776302199,-13.940160632854626,-13.844291580207253,-13.873618838068753,-13.903831833464395,-13.858671532932235,-13.869585813163575,-13.823610313008508
3383,-13.89401776302199,-13.940160632854626,-13.841135123866513,-13.88976509605579,-13.903831833464395,-13.893274267555432,-13.869585813163575,-13.823610313008508
3384,-13.061322944307376,-13.060667358003958,-13.278232427216162,-12.941682013187647,-13.014396049518304,-13.400403452148218,-13.102550849736474,-12.919617607366796
3385,-13.816367379444614,-13.947552059554159,-13.843230901715328,-13.875336338047266,-13.879196690664525,-13.893274267555432,-13.865094669887055,-13.829144604808784
3386,-13.893677025934013,-13.952754967158302,-13.84995220578953,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
3387,-13.893677025934013,-13.952754967158302,-13.84995220578953,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
3388,-13.816026642356634,-13.947552059554159,-13.843230901715328,-13.885205288171033,-13.879196690664525,-13.893274267555432,-13.838913883811706,-13.812563144230117
3389,-13.632166641639014,-13.343449688076957,-13.344743473876376,-13.382992617504167,-13.445485169965927,-13.21108983207627,-13.458177661854233,-13.360200255582134
3390,-13.890121569780877,-13.940160632854626,-13.841135123866513,-13.88348778819252,-13.903831833464395,-13.858671532932235,-13.861479490478702,-13.823610313008508
3391,-13.89401776302199,-13.940160632854626,-13.834413819792314,-13.88348778819252,-13.903831833464395,-13.893274267555432,-13.857530900880931,-13.828004396556437
3392,-13.89401776302199,-13.940160632854626,-13.841135123866513,-13.890828371465416,-13.903831833464395,-13.893274267555432,-13.869585813163575,-13.819404972837116
3393,-13.816026642356634,-13.947552059554159,-13.843230901715328,-13.885205288171033,-13.879196690664525,-13.893274267555432,-13.847444931294257,-13.812563144230117
3394,-12.570163537741887,-12.20206484814436,-12.234924948774497,-12.364893840095233,-12.3865935863441,-12.385864982442678,-12.449004279562804,-12.244831208481266
3395,-13.668876311814408,-13.934957725250483,-13.785554682862553,-13.853339538547557,-13.860075295227384,-13.807720810175008,-13.847444931294257,-13.829144604808784
3396,-13.26979641048192,-13.016720616532757,-12.977653051998995,-13.22376538700076,-12.712781003060405,-13.296121562577037,-12.811305679475621,-12.951768498938913
3397,-12.76938110282206,-12.436371883510196,-12.690568586915333,-12.488745564795057,-12.496778114187036,-12.531939178716614,-12.38098790771387,-12.398617275743925
3398,-13.89401776302199,-13.934957725250483,-13.841135123866513,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.869585813163575,-13.828004396556437
3399,-13.439870992007881,-13.366088911130078,-13.374581564583872,-13.48337528347999,-12.987863030485782,-13.314891125997883,-13.190566275275417,-13.201179050136307
3400,-13.71459764920081,-13.804300723269812,-13.788071128311342,-13.752716462986111,-13.749271243875821,-13.763667869737782,-13.70606837293725,-13.809963308176762
3401,-11.757730049361406,-11.743401067558823,-11.789499894304987,-11.959717381911728,-12.224246932779975,-11.659596191292746,-11.852190113155638,-11.917132065383402
3402,-13.628731007553387,-13.40439436596178,-13.368179341846322,-13.360503559659957,-13.50263174234103,-13.241560631783408,-13.407932118212027,-13.327008402081407
3403,-13.890121569780877,-13.947552059554159,-13.843230901715328,-13.885205288171033,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.829144604808784
3404,-13.893677025934013,-13.874839600920732,-13.812910931103028,-13.890828371465416,-13.903831833464395,-13.879131145697835,-13.856365513757858,-13.819404972837116
3405,-13.890121569780877,-13.947552059554159,-13.843230901715328,-13.885205288171033,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.829144604808784
3406,-11.59243550322758,-11.4034622834866,-11.442555848235095,-11.438012435388583,-11.792705532447266,-11.253440175134138,-11.452937252049388,-11.554888592613644
3407,-12.273273018183685,-12.033111362077983,-12.098168742960127,-12.044528638976644,-12.207571922206673,-11.615104743649944,-11.950027438213922,-11.847748210063727
3408,-12.787222924665933,-12.639358398273728,-12.521781944481804,-12.502401365327296,-12.109830754707202,-11.918592513228134,-12.10342880609884,-12.143021362698157
3409,-13.439870992007881,-13.370879671775093,-13.374581564583872,-13.470989615303449,-12.944350694451138,-13.335490006643333,-13.173291819300921,-13.168586317301862
3410,-12.937303545419809,-13.053690081464659,-13.36883805560029,-13.2325677727999,-13.451634999530102,-13.307664881196924,-13.33925960181439,-13.455057398217736
3411,-13.890121569780877,-13.947552059554159,-13.837570276133052,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.829144604808784
3412,-13.409395089630033,-13.372476985643306,-13.374581564583872,-13.481578635888887,-12.932555424711438,-13.32560100248702,-13.190566275275417,-13.168185542908109
3413,-13.439870992007881,-13.366088911130078,-13.375868241223518,-13.484650894291429,-12.987863030485782,-13.32560100248702,-13.190566275275417,-13.184391702575802
3414,-13.889780832692898,-13.947552059554159,-13.843230901715328,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.829144604808784
3415,-13.890121569780877,-13.934957725250483,-13.837570276133052,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
3416,-13.889780832692898,-13.947552059554159,-13.843230901715328,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.829144604808784
3417,-13.544362124407217,-13.373616896957678,-13.372581517385713,-13.367933335669315,-13.412003467422789,-13.28167210755141,-13.387567472289827,-13.359049830261435
3418,-13.180219345894722,-12.937630957327679,-12.903113085559687,-12.986841778636958,-12.982751252996847,-13.04970563078818,-13.030820879398725,-13.072155161007645
3419,-12.959670120068663,-13.074314456076872,-13.36883805560029,-13.223997643212172,-13.437794025310417,-13.310420074423966,-13.349098112741087,-13.455057398217736
3420,-12.680311131446786,-12.530596288592651,-12.41513998414161,-12.582207230463496,-12.32358807201336,-12.214989133718884,-12.452944218188872,-12.366007844205022
3421,-11.153199436037077,-11.21174479666141,-10.816531207218192,-11.130703412668666,-11.226447807654687,-11.467139296841662,-11.180352847702373,-11.676616774940054
3422,-12.701761858255788,-12.939554660336496,-12.639123773885817,-12.67973797866857,-12.858824365422329,-12.698307196288313,-13.07203700850266,-12.63054004508922
